date,pid,race,lane,rank,st,decision,win
20250812,07,1R,1,2.0,0.04,まくり,0.0
20250812,07,1R,2,3.0,0.04,まくり,0.0
20250812,07,1R,3,1.0,0.01,まくり,1.0
20250812,07,1R,4,5.0,0.11,まくり,0.0
20250812,07,1R,5,6.0,0.26,まくり,0.0
20250812,07,1R,6,4.0,0.13,まくり,0.0
20250812,07,2R,1,3.0,0.23,抜き,0.0
20250812,07,2R,2,5.0,0.18,抜き,0.0
20250812,07,2R,3,1.0,0.11,抜き,1.0
20250812,07,2R,4,2.0,0.14,抜き,0.0
20250812,07,2R,5,4.0,0.11,抜き,0.0
20250812,07,2R,6,6.0,0.08,抜き,0.0
20250812,07,3R,1,5.0,0.21,まくり差し,0.0
20250812,07,3R,2,6.0,0.29,まくり差し,0.0
20250812,07,3R,3,4.0,0.18,まくり差し,0.0
20250812,07,3R,4,2.0,0.12,まくり差し,0.0
20250812,07,3R,5,1.0,0.04,まくり差し,1.0
20250812,07,3R,6,3.0,0.08,まくり差し,0.0
20250812,07,4R,1,5.0,0.14,まくり,0.0
20250812,07,4R,2,1.0,0.09,まくり,1.0
20250812,07,4R,3,2.0,0.08,まくり,0.0
20250812,07,4R,4,3.0,0.15,まくり,0.0
20250812,07,4R,5,6.0,0.08,まくり,0.0
20250812,07,4R,6,4.0,0.07,まくり,0.0
20250812,07,5R,1,1.0,0.06,逃げ,1.0
20250812,07,5R,2,2.0,0.21,逃げ,0.0
20250812,07,5R,3,6.0,0.27,逃げ,0.0
20250812,07,5R,4,4.0,0.19,逃げ,0.0
20250812,07,5R,5,3.0,0.18,逃げ,0.0
20250812,07,5R,6,5.0,0.21,逃げ,0.0
20250812,07,6R,1,6.0,0.27,まくり差し,0.0
20250812,07,6R,2,4.0,0.36,まくり差し,0.0
20250812,07,6R,3,2.0,0.14,まくり差し,0.0
20250812,07,6R,4,3.0,0.34,まくり差し,0.0
20250812,07,6R,5,1.0,0.15,まくり差し,1.0
20250812,07,6R,6,5.0,0.28,まくり差し,0.0
20250812,07,7R,1,1.0,0.16,逃げ,1.0
20250812,07,7R,2,4.0,0.17,逃げ,0.0
20250812,07,7R,3,2.0,0.17,逃げ,0.0
20250812,07,7R,4,3.0,0.16,逃げ,0.0
20250812,07,7R,5,5.0,0.22,逃げ,0.0
20250812,07,7R,6,6.0,0.23,逃げ,0.0
20250812,07,8R,1,,0.01,恵まれ,
20250812,07,8R,2,1.0,0.01,恵まれ,1.0
20250812,07,8R,3,,0.07,恵まれ,
20250812,07,8R,4,,0.04,恵まれ,
20250812,07,8R,5,,0.01,恵まれ,
20250812,07,8R,6,2.0,0.05,恵まれ,0.0
20250812,07,9R,1,1.0,0.14,逃げ,1.0
20250812,07,9R,2,2.0,0.15,逃げ,0.0
20250812,07,9R,3,4.0,0.19,逃げ,0.0
20250812,07,9R,4,3.0,0.14,逃げ,0.0
20250812,07,9R,5,6.0,0.26,逃げ,0.0
20250812,07,9R,6,5.0,0.22,逃げ,0.0
20250812,07,10R,1,1.0,0.14,逃げ,1.0
20250812,07,10R,2,6.0,0.12,逃げ,0.0
20250812,07,10R,3,2.0,0.11,逃げ,0.0
20250812,07,10R,4,3.0,0.13,逃げ,0.0
20250812,07,10R,5,4.0,0.16,逃げ,0.0
20250812,07,10R,6,5.0,0.16,逃げ,0.0
20250812,07,11R,1,2.0,0.16,まくり,0.0
20250812,07,11R,2,4.0,0.2,まくり,0.0
20250812,07,11R,3,5.0,0.24,まくり,0.0
20250812,07,11R,4,1.0,0.18,まくり,1.0
20250812,07,11R,5,3.0,0.29,まくり,0.0
20250812,07,11R,6,6.0,0.34,まくり,0.0
20250812,07,12R,1,1.0,0.1,逃げ,1.0
20250812,07,12R,2,3.0,0.12,逃げ,0.0
20250812,07,12R,3,2.0,0.14,逃げ,0.0
20250812,07,12R,4,6.0,0.12,逃げ,0.0
20250812,07,12R,5,5.0,0.15,逃げ,0.0
20250812,07,12R,6,4.0,0.15,逃げ,0.0
