date,pid,race,lane,rank,st,decision,win
20250815,19,1R,1,6.0,0.18,まくり,0.0
20250815,19,1R,2,3.0,0.15,まくり,0.0
20250815,19,1R,3,1.0,0.15,まくり,1.0
20250815,19,1R,4,5.0,0.22,まくり,0.0
20250815,19,1R,5,4.0,0.28,まくり,0.0
20250815,19,1R,6,2.0,0.19,まくり,0.0
20250815,19,2R,1,1.0,0.17,逃げ,1.0
20250815,19,2R,2,4.0,0.15,逃げ,0.0
20250815,19,2R,3,3.0,0.17,逃げ,0.0
20250815,19,2R,4,5.0,0.23,逃げ,0.0
20250815,19,2R,5,2.0,0.19,逃げ,0.0
20250815,19,2R,6,,0.26,逃げ,
20250815,19,3R,1,1.0,0.16,逃げ,1.0
20250815,19,3R,2,3.0,0.18,逃げ,0.0
20250815,19,3R,3,4.0,0.13,逃げ,0.0
20250815,19,3R,4,5.0,0.18,逃げ,0.0
20250815,19,3R,5,6.0,0.12,逃げ,0.0
20250815,19,3R,6,2.0,0.07,逃げ,0.0
20250815,19,4R,1,3.0,0.24,差し,0.0
20250815,19,4R,2,1.0,0.18,差し,1.0
20250815,19,4R,3,4.0,0.25,差し,0.0
20250815,19,4R,4,5.0,0.25,差し,0.0
20250815,19,4R,5,6.0,0.22,差し,0.0
20250815,19,4R,6,2.0,0.17,差し,0.0
20250815,19,5R,1,3.0,0.27,まくり差し,0.0
20250815,19,5R,2,6.0,0.23,まくり差し,0.0
20250815,19,5R,3,1.0,0.14,まくり差し,1.0
20250815,19,5R,4,5.0,0.17,まくり差し,0.0
20250815,19,5R,5,4.0,0.11,まくり差し,0.0
20250815,19,5R,6,2.0,0.11,まくり差し,0.0
