date,pid,race,lane,rank,st,decision,win
20250817,13,1R,1,1.0,0.14,逃げ,1.0
20250817,13,1R,2,5.0,0.22,逃げ,0.0
20250817,13,1R,3,2.0,0.15,逃げ,0.0
20250817,13,1R,4,6.0,0.18,逃げ,0.0
20250817,13,1R,5,4.0,0.14,逃げ,0.0
20250817,13,1R,6,3.0,0.09,逃げ,0.0
20250817,13,2R,1,3.0,0.22,まくり,0.0
20250817,13,2R,2,4.0,0.17,まくり,0.0
20250817,13,2R,3,1.0,0.05,まくり,1.0
20250817,13,2R,4,2.0,0.11,まくり,0.0
20250817,13,2R,5,,0.12,まくり,
20250817,13,2R,6,5.0,0.16,まくり,0.0
20250817,13,3R,1,1.0,0.21,逃げ,1.0
20250817,13,3R,2,5.0,0.17,逃げ,0.0
20250817,13,3R,3,3.0,0.19,逃げ,0.0
20250817,13,3R,4,6.0,0.18,逃げ,0.0
20250817,13,3R,5,2.0,0.12,逃げ,0.0
20250817,13,3R,6,4.0,0.19,逃げ,0.0
20250817,13,4R,1,3.0,0.24,まくり差し,0.0
20250817,13,4R,2,4.0,0.2,まくり差し,0.0
20250817,13,4R,3,2.0,0.14,まくり差し,0.0
20250817,13,4R,4,5.0,0.23,まくり差し,0.0
20250817,13,4R,5,6.0,0.15,まくり差し,0.0
20250817,13,4R,6,1.0,0.09,まくり差し,1.0
20250817,13,5R,1,1.0,0.19,逃げ,1.0
20250817,13,5R,2,5.0,0.18,逃げ,0.0
20250817,13,5R,3,4.0,0.19,逃げ,0.0
20250817,13,5R,4,2.0,0.17,逃げ,0.0
20250817,13,5R,5,3.0,0.27,逃げ,0.0
20250817,13,5R,6,6.0,0.26,逃げ,0.0
20250817,13,6R,1,1.0,0.21,抜き,1.0
20250817,13,6R,2,2.0,0.16,抜き,0.0
20250817,13,6R,3,3.0,0.29,抜き,0.0
20250817,13,6R,4,5.0,0.47,抜き,0.0
20250817,13,6R,5,6.0,0.19,抜き,0.0
20250817,13,6R,6,4.0,0.32,抜き,0.0
20250817,13,7R,1,1.0,0.15,逃げ,1.0
20250817,13,7R,2,3.0,0.09,逃げ,0.0
20250817,13,7R,3,5.0,0.14,逃げ,0.0
20250817,13,7R,4,6.0,0.18,逃げ,0.0
20250817,13,7R,5,4.0,0.12,逃げ,0.0
20250817,13,7R,6,2.0,0.13,逃げ,0.0
20250817,13,8R,1,1.0,0.2,逃げ,1.0
20250817,13,8R,2,4.0,0.26,逃げ,0.0
20250817,13,8R,3,3.0,0.32,逃げ,0.0
20250817,13,8R,4,5.0,0.39,逃げ,0.0
20250817,13,8R,5,6.0,0.45,逃げ,0.0
20250817,13,8R,6,2.0,0.36,逃げ,0.0
20250817,13,9R,1,2.0,0.21,まくり差し,0.0
20250817,13,9R,2,3.0,0.23,まくり差し,0.0
20250817,13,9R,3,5.0,0.18,まくり差し,0.0
20250817,13,9R,4,4.0,0.16,まくり差し,0.0
20250817,13,9R,5,1.0,0.1,まくり差し,1.0
20250817,13,9R,6,6.0,0.07,まくり差し,0.0
20250817,13,10R,1,6.0,0.32,まくり,0.0
20250817,13,10R,2,5.0,0.17,まくり,0.0
20250817,13,10R,3,1.0,0.11,まくり,1.0
20250817,13,10R,4,3.0,0.2,まくり,0.0
20250817,13,10R,5,2.0,0.21,まくり,0.0
20250817,13,10R,6,4.0,0.21,まくり,0.0
20250817,13,11R,1,1.0,0.19,逃げ,1.0
20250817,13,11R,2,3.0,0.18,逃げ,0.0
20250817,13,11R,3,6.0,0.19,逃げ,0.0
20250817,13,11R,4,5.0,0.15,逃げ,0.0
20250817,13,11R,5,4.0,0.25,逃げ,0.0
20250817,13,11R,6,2.0,0.09,逃げ,0.0
20250817,13,12R,1,4.0,0.14,まくり,0.0
20250817,13,12R,2,6.0,0.16,まくり,0.0
20250817,13,12R,3,1.0,0.08,まくり,1.0
20250817,13,12R,4,2.0,0.17,まくり,0.0
20250817,13,12R,5,5.0,0.15,まくり,0.0
20250817,13,12R,6,3.0,0.14,まくり,0.0
