date,pid,race,lane,rank,st,decision,win
20250813,16,1R,1,2,0.15,差し,0
20250813,16,1R,2,1,0.06,差し,1
20250813,16,1R,3,6,0.1,差し,0
20250813,16,1R,4,5,0.22,差し,0
20250813,16,1R,5,3,0.05,差し,0
20250813,16,1R,6,4,0.11,差し,0
20250813,16,2R,1,4,0.36,まくり差し,0
20250813,16,2R,2,6,0.26,まくり差し,0
20250813,16,2R,3,5,0.2,まくり差し,0
20250813,16,2R,4,2,0.15,まくり差し,0
20250813,16,2R,5,1,0.2,まくり差し,1
20250813,16,2R,6,3,0.19,まくり差し,0
20250813,16,3R,1,2,0.13,まくり差し,0
20250813,16,3R,2,3,0.15,まくり差し,0
20250813,16,3R,3,6,0.2,まくり差し,0
20250813,16,3R,4,5,0.18,まくり差し,0
20250813,16,3R,5,1,0.17,まくり差し,1
20250813,16,3R,6,4,0.2,まくり差し,0
20250813,16,4R,1,5,0.21,まくり,0
20250813,16,4R,2,3,0.3,まくり,0
20250813,16,4R,3,4,0.29,まくり,0
20250813,16,4R,4,1,0.18,まくり,1
20250813,16,4R,5,6,0.26,まくり,0
20250813,16,4R,6,2,0.25,まくり,0
20250813,16,5R,1,1,0.12,逃げ,1
20250813,16,5R,2,3,0.1,逃げ,0
20250813,16,5R,3,5,0.08,逃げ,0
20250813,16,5R,4,4,0.16,逃げ,0
20250813,16,5R,5,2,0.13,逃げ,0
20250813,16,5R,6,6,0.2,逃げ,0
20250813,16,6R,1,1,0.32,逃げ,1
20250813,16,6R,2,2,0.24,逃げ,0
20250813,16,6R,3,3,0.25,逃げ,0
20250813,16,6R,4,5,0.25,逃げ,0
20250813,16,6R,5,4,0.29,逃げ,0
20250813,16,6R,6,6,0.25,逃げ,0
20250813,16,7R,1,1,0.13,逃げ,1
20250813,16,7R,2,2,0.12,逃げ,0
20250813,16,7R,3,5,0.1,逃げ,0
20250813,16,7R,4,3,0.2,逃げ,0
20250813,16,7R,5,4,0.19,逃げ,0
20250813,16,7R,6,6,0.17,逃げ,0
20250813,16,8R,1,1,0.1,逃げ,1
20250813,16,8R,2,5,0.14,逃げ,0
20250813,16,8R,3,3,0.12,逃げ,0
20250813,16,8R,4,2,0.11,逃げ,0
20250813,16,8R,5,6,0.16,逃げ,0
20250813,16,8R,6,4,0.16,逃げ,0
20250813,16,9R,1,1,0.15,逃げ,1
20250813,16,9R,2,5,0.15,逃げ,0
20250813,16,9R,3,2,0.18,逃げ,0
20250813,16,9R,4,4,0.22,逃げ,0
20250813,16,9R,5,6,0.27,逃げ,0
20250813,16,9R,6,3,0.19,逃げ,0
20250813,16,10R,1,1,0.06,逃げ,1
20250813,16,10R,2,2,0.1,逃げ,0
20250813,16,10R,3,3,0.19,逃げ,0
20250813,16,10R,4,5,0.14,逃げ,0
20250813,16,10R,5,4,0.17,逃げ,0
20250813,16,10R,6,6,0.22,逃げ,0
20250813,16,11R,1,1,0.19,逃げ,1
20250813,16,11R,2,4,0.15,逃げ,0
20250813,16,11R,3,3,0.15,逃げ,0
20250813,16,11R,4,2,0.18,逃げ,0
20250813,16,11R,5,5,0.21,逃げ,0
20250813,16,11R,6,6,0.21,逃げ,0
20250813,16,12R,1,3,0.18,抜き,0
20250813,16,12R,2,1,0.08,抜き,1
20250813,16,12R,3,2,0.14,抜き,0
20250813,16,12R,4,6,0.19,抜き,0
20250813,16,12R,5,5,0.18,抜き,0
20250813,16,12R,6,4,0.17,抜き,0
