date,pid,race,lane,rank,st,decision,win
20250817,20,1R,1,4,0.16,まくり,0
20250817,20,1R,2,1,0.05,まくり,1
20250817,20,1R,3,3,0.07,まくり,0
20250817,20,1R,4,2,0.11,まくり,0
20250817,20,1R,5,5,0.2,まくり,0
20250817,20,1R,6,6,0.18,まくり,0
20250817,20,2R,1,1,0.13,逃げ,1
20250817,20,2R,2,4,0.25,逃げ,0
20250817,20,2R,3,5,0.21,逃げ,0
20250817,20,2R,4,3,0.25,逃げ,0
20250817,20,2R,5,6,0.26,逃げ,0
20250817,20,2R,6,2,0.25,逃げ,0
20250817,20,3R,1,5,0.26,まくり差し,0
20250817,20,3R,2,2,0.19,まくり差し,0
20250817,20,3R,3,1,0.15,まくり差し,1
20250817,20,3R,4,4,0.11,まくり差し,0
20250817,20,3R,5,6,0.09,まくり差し,0
20250817,20,3R,6,3,0.11,まくり差し,0
20250817,20,4R,1,5,0.15,抜き,0
20250817,20,4R,2,4,0.33,抜き,0
20250817,20,4R,3,3,0.16,抜き,0
20250817,20,4R,4,6,0.21,抜き,0
20250817,20,4R,5,2,0.16,抜き,0
20250817,20,4R,6,1,0.19,抜き,1
20250817,20,5R,1,1,0.14,逃げ,1
20250817,20,5R,2,2,0.12,逃げ,0
20250817,20,5R,3,6,0.11,逃げ,0
20250817,20,5R,4,3,0.13,逃げ,0
20250817,20,5R,5,5,0.15,逃げ,0
20250817,20,5R,6,4,0.12,逃げ,0
20250817,20,6R,1,5,0.1,抜き,0
20250817,20,6R,2,4,0.15,抜き,0
20250817,20,6R,3,6,0.15,抜き,0
20250817,20,6R,4,1,0.06,抜き,1
20250817,20,6R,5,2,0.07,抜き,0
20250817,20,6R,6,3,0.15,抜き,0
20250817,20,7R,1,5,0.14,抜き,0
20250817,20,7R,2,6,0.17,抜き,0
20250817,20,7R,3,2,0.12,抜き,0
20250817,20,7R,4,4,0.11,抜き,0
20250817,20,7R,5,3,0.21,抜き,0
20250817,20,7R,6,1,0.14,抜き,1
20250817,20,8R,1,1,0.19,逃げ,1
20250817,20,8R,2,5,0.13,逃げ,0
20250817,20,8R,3,2,0.12,逃げ,0
20250817,20,8R,4,6,0.11,逃げ,0
20250817,20,8R,5,3,0.18,逃げ,0
20250817,20,8R,6,4,0.16,逃げ,0
20250817,20,9R,1,1,0.12,逃げ,1
20250817,20,9R,2,3,0.08,逃げ,0
20250817,20,9R,3,4,0.09,逃げ,0
20250817,20,9R,4,5,0.08,逃げ,0
20250817,20,9R,5,2,0.21,逃げ,0
20250817,20,9R,6,6,0.14,逃げ,0
20250817,20,10R,1,4,0.19,まくり,0
20250817,20,10R,2,1,0.09,まくり,1
20250817,20,10R,3,6,0.19,まくり,0
20250817,20,10R,4,5,0.16,まくり,0
20250817,20,10R,5,2,0.11,まくり,0
20250817,20,10R,6,3,0.17,まくり,0
20250817,20,11R,1,1,0.07,逃げ,1
20250817,20,11R,2,2,0.05,逃げ,0
20250817,20,11R,3,5,0.09,逃げ,0
20250817,20,11R,4,3,0.09,逃げ,0
20250817,20,11R,5,6,0.04,逃げ,0
20250817,20,11R,6,4,0.03,逃げ,0
20250817,20,12R,1,1,0.19,逃げ,1
20250817,20,12R,2,5,0.18,逃げ,0
20250817,20,12R,3,2,0.21,逃げ,0
20250817,20,12R,4,4,0.15,逃げ,0
20250817,20,12R,5,6,0.15,逃げ,0
20250817,20,12R,6,3,0.15,逃げ,0
