date,pid,race,lane,rank,st,decision,win
20250816,11,1R,1,1,0.16,逃げ,1
20250816,11,1R,2,2,0.11,逃げ,0
20250816,11,1R,3,5,0.12,逃げ,0
20250816,11,1R,4,3,0.13,逃げ,0
20250816,11,1R,5,4,0.09,逃げ,0
20250816,11,1R,6,6,0.14,逃げ,0
20250816,11,2R,1,1,0.17,逃げ,1
20250816,11,2R,2,4,0.2,逃げ,0
20250816,11,2R,3,2,0.16,逃げ,0
20250816,11,2R,4,5,0.21,逃げ,0
20250816,11,2R,5,3,0.22,逃げ,0
20250816,11,2R,6,6,0.23,逃げ,0
20250816,11,3R,1,2,0.16,差し,0
20250816,11,3R,2,1,0.09,差し,1
20250816,11,3R,3,3,0.11,差し,0
20250816,11,3R,4,5,0.15,差し,0
20250816,11,3R,5,4,0.16,差し,0
20250816,11,3R,6,6,0.16,差し,0
20250816,11,4R,1,1,0.11,逃げ,1
20250816,11,4R,2,4,0.15,逃げ,0
20250816,11,4R,3,2,0.13,逃げ,0
20250816,11,4R,4,3,0.11,逃げ,0
20250816,11,4R,5,5,0.13,逃げ,0
20250816,11,4R,6,6,0.16,逃げ,0
20250816,11,5R,1,1,0.12,逃げ,1
20250816,11,5R,2,4,0.12,逃げ,0
20250816,11,5R,3,2,0.09,逃げ,0
20250816,11,5R,4,3,0.16,逃げ,0
20250816,11,5R,5,5,0.19,逃げ,0
20250816,11,5R,6,6,0.21,逃げ,0
20250816,11,6R,1,1,0.15,逃げ,1
20250816,11,6R,2,2,0.16,逃げ,0
20250816,11,6R,3,3,0.19,逃げ,0
20250816,11,6R,4,4,0.2,逃げ,0
20250816,11,6R,5,5,0.23,逃げ,0
20250816,11,6R,6,6,0.27,逃げ,0
20250816,11,7R,1,1,0.16,逃げ,1
20250816,11,7R,2,3,0.2,逃げ,0
20250816,11,7R,3,2,0.25,逃げ,0
20250816,11,7R,4,4,0.2,逃げ,0
20250816,11,7R,5,6,0.25,逃げ,0
20250816,11,7R,6,5,0.33,逃げ,0
20250816,11,8R,1,1,0.09,逃げ,1
20250816,11,8R,2,5,0.16,逃げ,0
20250816,11,8R,3,3,0.07,逃げ,0
20250816,11,8R,4,6,0.11,逃げ,0
20250816,11,8R,5,2,0.17,逃げ,0
20250816,11,8R,6,4,0.27,逃げ,0
20250816,11,9R,1,1,0.1,逃げ,1
20250816,11,9R,2,5,0.15,逃げ,0
20250816,11,9R,3,3,0.13,逃げ,0
20250816,11,9R,4,2,0.11,逃げ,0
20250816,11,9R,5,4,0.19,逃げ,0
20250816,11,9R,6,6,0.27,逃げ,0
20250816,11,10R,1,1,0.15,逃げ,1
20250816,11,10R,2,6,0.2,逃げ,0
20250816,11,10R,3,4,0.2,逃げ,0
20250816,11,10R,4,2,0.19,逃げ,0
20250816,11,10R,5,3,0.2,逃げ,0
20250816,11,10R,6,5,0.2,逃げ,0
20250816,11,11R,1,3,0.19,まくり差し,0
20250816,11,11R,2,6,0.18,まくり差し,0
20250816,11,11R,3,5,0.14,まくり差し,0
20250816,11,11R,4,2,0.1,まくり差し,0
20250816,11,11R,5,1,0.12,まくり差し,1
20250816,11,11R,6,4,0.16,まくり差し,0
20250816,11,12R,1,1,0.09,逃げ,1
20250816,11,12R,2,2,0.13,逃げ,0
20250816,11,12R,3,4,0.15,逃げ,0
20250816,11,12R,4,5,0.16,逃げ,0
20250816,11,12R,5,3,0.12,逃げ,0
20250816,11,12R,6,6,0.26,逃げ,0
