date,pid,race,lane,rank,st,decision,win
20250815,05,1R,1,1,0.24,逃げ,1
20250815,05,1R,2,2,0.21,逃げ,0
20250815,05,1R,3,4,0.21,逃げ,0
20250815,05,1R,4,5,0.27,逃げ,0
20250815,05,1R,5,3,0.26,逃げ,0
20250815,05,1R,6,6,0.29,逃げ,0
20250815,05,2R,1,2,0.22,まくり差し,0
20250815,05,2R,2,3,0.22,まくり差し,0
20250815,05,2R,3,4,0.19,まくり差し,0
20250815,05,2R,4,6,0.17,まくり差し,0
20250815,05,2R,5,1,0.17,まくり差し,1
20250815,05,2R,6,5,0.17,まくり差し,0
20250815,05,3R,1,1,0.11,逃げ,1
20250815,05,3R,2,4,0.14,逃げ,0
20250815,05,3R,3,2,0.12,逃げ,0
20250815,05,3R,4,6,0.17,逃げ,0
20250815,05,3R,5,3,0.18,逃げ,0
20250815,05,3R,6,5,0.13,逃げ,0
20250815,05,4R,1,3,0.22,まくり差し,0
20250815,05,4R,2,6,0.22,まくり差し,0
20250815,05,4R,3,5,0.26,まくり差し,0
20250815,05,4R,4,2,0.16,まくり差し,0
20250815,05,4R,5,1,0.12,まくり差し,1
20250815,05,4R,6,4,0.07,まくり差し,0
20250815,05,5R,1,2,0.09,まくり,0
20250815,05,5R,2,3,0.18,まくり,0
20250815,05,5R,3,4,0.09,まくり,0
20250815,05,5R,4,6,0.14,まくり,0
20250815,05,5R,5,1,0.07,まくり,1
20250815,05,5R,6,5,0.04,まくり,0
20250815,05,6R,1,1,0.17,逃げ,1
20250815,05,6R,2,6,0.23,逃げ,0
20250815,05,6R,3,2,0.17,逃げ,0
20250815,05,6R,4,4,0.13,逃げ,0
20250815,05,6R,5,5,0.11,逃げ,0
20250815,05,6R,6,3,0.09,逃げ,0
20250815,05,7R,1,4,0.22,まくり,0
20250815,05,7R,2,6,0.26,まくり,0
20250815,05,7R,3,2,0.18,まくり,0
20250815,05,7R,4,1,0.12,まくり,1
20250815,05,7R,5,5,0.13,まくり,0
20250815,05,7R,6,3,0.1,まくり,0
20250815,05,8R,1,1,0.04,逃げ,1
20250815,05,8R,2,3,0.1,逃げ,0
20250815,05,8R,3,2,0.06,逃げ,0
20250815,05,8R,4,4,0.08,逃げ,0
20250815,05,8R,5,5,0.09,逃げ,0
20250815,05,8R,6,6,0.09,逃げ,0
20250815,05,9R,1,1,0.1,逃げ,1
20250815,05,9R,2,6,0.13,逃げ,0
20250815,05,9R,3,5,0.07,逃げ,0
20250815,05,9R,4,2,0.07,逃げ,0
20250815,05,9R,5,4,0.08,逃げ,0
20250815,05,9R,6,3,0.07,逃げ,0
