date,pid,race,lane,rank,st,decision,win
20250815,01,1R,1,2,0.23,まくり,0
20250815,01,1R,2,1,0.16,まくり,1
20250815,01,1R,3,4,0.14,まくり,0
20250815,01,1R,4,3,0.15,まくり,0
20250815,01,1R,5,6,0.12,まくり,0
20250815,01,1R,6,5,0.14,まくり,0
20250815,01,2R,1,1,0.13,逃げ,1
20250815,01,2R,2,4,0.09,逃げ,0
20250815,01,2R,3,2,0.04,逃げ,0
20250815,01,2R,4,3,0.01,逃げ,0
20250815,01,2R,5,6,0.02,逃げ,0
20250815,01,2R,6,5,0.03,逃げ,0
20250815,01,3R,1,2,0.11,まくり,0
20250815,01,3R,2,3,0.13,まくり,0
20250815,01,3R,3,4,0.14,まくり,0
20250815,01,3R,4,1,0.1,まくり,1
20250815,01,3R,5,6,0.18,まくり,0
20250815,01,3R,6,5,0.13,まくり,0
