date,pid,place_name,race,cutoff_hm,off_hm,series,notes
20250822,14,鳴門,12R,14:29,14:32,,
20250822,15,丸亀,1R,15:23,15:26,,
20250822,15,丸亀,2R,15:49,15:52,,
20250822,15,丸亀,3R,16:18,16:21,,
20250822,15,丸亀,4R,16:48,16:51,,
20250822,15,丸亀,5R,17:15,17:18,,
20250822,15,丸亀,6R,17:43,17:46,,
20250822,15,丸亀,7R,18:20,18:23,,
20250822,15,丸亀,8R,18:47,18:50,,
20250822,15,丸亀,9R,19:17,19:20,,
20250822,15,丸亀,10R,19:48,19:51,,
20250822,15,丸亀,11R,20:16,20:19,,
20250822,15,丸亀,12R,20:45,20:48,,
20250822,19,下関,1R,17:22,17:25,,
20250822,19,下関,2R,17:50,17:53,,
20250822,19,下関,3R,18:14,18:17,,
20250822,19,下関,4R,18:38,18:41,,
20250822,19,下関,5R,19:05,19:08,,
20250822,19,下関,6R,19:31,19:34,,
20250822,19,下関,7R,19:57,20:00,,
20250822,19,下関,8R,20:26,20:29,,
20250822,19,下関,9R,20:57,21:00,,
20250822,19,下関,10R,21:24,21:27,,
20250822,19,下関,11R,21:51,21:54,,
20250822,19,下関,12R,22:18,22:21,,
20250822,22,福岡,1R,12:33,12:36,,
20250822,22,福岡,2R,13:01,13:04,,
20250822,22,福岡,3R,13:29,13:32,,
20250822,22,福岡,4R,13:57,14:00,,
20250822,22,福岡,5R,14:25,14:28,,
20250822,22,福岡,6R,14:53,14:56,,
20250822,22,福岡,7R,15:21,15:24,,
20250822,22,福岡,8R,15:51,15:54,,
20250822,22,福岡,9R,16:21,16:24,,
20250822,22,福岡,10R,16:53,16:56,,
20250822,22,福岡,11R,17:25,17:28,,
20250822,22,福岡,12R,18:00,18:03,,
20250822,23,唐津,1R,08:32,08:35,,
20250822,23,唐津,2R,08:58,09:01,,
20250822,23,唐津,3R,09:24,09:27,,
20250822,23,唐津,4R,09:50,09:53,,
20250822,23,唐津,5R,10:19,10:22,,
20250822,23,唐津,6R,10:51,10:54,,
20250822,23,唐津,7R,11:24,11:27,,
20250822,23,唐津,8R,11:53,11:56,,
20250822,23,唐津,9R,12:26,12:29,,
20250822,23,唐津,10R,12:59,13:02,,
20250822,23,唐津,11R,13:36,13:39,,
20250822,23,唐津,12R,14:14,14:17,,
20250822,24,大村,1R,15:16,15:19,,
20250822,24,大村,2R,15:46,15:49,,
20250822,24,大村,3R,16:13,16:16,,
20250822,24,大村,4R,16:44,16:47,,
20250822,24,大村,5R,17:08,17:11,,
20250822,24,大村,6R,17:36,17:39,,
20250822,24,大村,7R,18:04,18:07,,
20250822,24,大村,8R,18:32,18:35,,
20250822,24,大村,9R,19:11,19:14,,
20250822,24,大村,10R,19:40,19:43,,
20250822,24,大村,11R,20:10,20:13,,
20250822,24,大村,12R,20:39,20:42,,
