date,pid,race,lane,rank,st,decision,win
20250815,08,1R,1,1,0.21,抜き,1
20250815,08,1R,2,4,0.27,抜き,0
20250815,08,1R,3,3,0.26,抜き,0
20250815,08,1R,4,5,0.24,抜き,0
20250815,08,1R,5,2,0.27,抜き,0
20250815,08,1R,6,6,0.31,抜き,0
20250815,08,2R,1,3,0.23,まくり差し,0
20250815,08,2R,2,2,0.21,まくり差し,0
20250815,08,2R,3,4,0.22,まくり差し,0
20250815,08,2R,4,5,0.18,まくり差し,0
20250815,08,2R,5,6,0.19,まくり差し,0
20250815,08,2R,6,1,0.23,まくり差し,1
20250815,08,3R,1,1,0.12,逃げ,1
20250815,08,3R,2,6,0.18,逃げ,0
20250815,08,3R,3,5,0.17,逃げ,0
20250815,08,3R,4,2,0.19,逃げ,0
20250815,08,3R,5,3,0.21,逃げ,0
20250815,08,3R,6,4,0.21,逃げ,0
20250815,08,4R,1,1,0.23,逃げ,1
20250815,08,4R,2,2,0.2,逃げ,0
20250815,08,4R,3,4,0.3,逃げ,0
20250815,08,4R,4,3,0.24,逃げ,0
20250815,08,4R,5,5,0.29,逃げ,0
20250815,08,4R,6,6,0.28,逃げ,0
20250815,08,5R,1,1,0.16,逃げ,1
20250815,08,5R,2,4,0.22,逃げ,0
20250815,08,5R,3,3,0.18,逃げ,0
20250815,08,5R,4,2,0.16,逃げ,0
20250815,08,5R,5,6,0.3,逃げ,0
20250815,08,5R,6,5,0.19,逃げ,0
20250815,08,6R,1,4,0.26,差し,0
20250815,08,6R,2,1,0.18,差し,1
20250815,08,6R,3,6,0.16,差し,0
20250815,08,6R,4,2,0.09,差し,0
20250815,08,6R,5,3,0.13,差し,0
20250815,08,6R,6,5,0.18,差し,0
20250815,08,7R,1,4,0.2,まくり,0
20250815,08,7R,2,6,0.2,まくり,0
20250815,08,7R,3,1,0.14,まくり,1
20250815,08,7R,4,5,0.19,まくり,0
20250815,08,7R,5,3,0.13,まくり,0
20250815,08,7R,6,2,0.11,まくり,0
20250815,08,8R,1,1,0.15,逃げ,1
20250815,08,8R,2,6,0.1,逃げ,0
20250815,08,8R,3,2,0.11,逃げ,0
20250815,08,8R,4,3,0.1,逃げ,0
20250815,08,8R,5,4,0.07,逃げ,0
20250815,08,8R,6,5,0.16,逃げ,0
20250815,08,9R,1,1,0.25,逃げ,1
20250815,08,9R,2,2,0.23,逃げ,0
20250815,08,9R,3,4,0.22,逃げ,0
20250815,08,9R,4,3,0.16,逃げ,0
20250815,08,9R,5,6,0.18,逃げ,0
20250815,08,9R,6,5,0.3,逃げ,0
20250815,08,10R,1,1,0.11,逃げ,1
20250815,08,10R,2,3,0.1,逃げ,0
20250815,08,10R,3,5,0.13,逃げ,0
20250815,08,10R,4,2,0.12,逃げ,0
20250815,08,10R,5,6,0.12,逃げ,0
20250815,08,10R,6,4,0.17,逃げ,0
20250815,08,11R,1,1,0.16,逃げ,1
20250815,08,11R,2,3,0.12,逃げ,0
20250815,08,11R,3,4,0.16,逃げ,0
20250815,08,11R,4,2,0.12,逃げ,0
20250815,08,11R,5,5,0.27,逃げ,0
20250815,08,11R,6,6,0.23,逃げ,0
20250815,08,12R,1,2,0.25,差し,0
20250815,08,12R,2,6,0.27,差し,0
20250815,08,12R,3,1,0.26,差し,1
20250815,08,12R,4,4,0.27,差し,0
20250815,08,12R,5,3,0.22,差し,0
20250815,08,12R,6,5,0.23,差し,0
