date,pid,race,lane,rank,st,decision,win
20250817,09,1R,1,1,0.12,逃げ,1
20250817,09,1R,2,3,0.15,逃げ,0
20250817,09,1R,3,2,0.13,逃げ,0
20250817,09,1R,4,6,0.18,逃げ,0
20250817,09,1R,5,4,0.17,逃げ,0
20250817,09,1R,6,5,0.19,逃げ,0
20250817,09,2R,1,1,0.13,逃げ,1
20250817,09,2R,2,3,0.14,逃げ,0
20250817,09,2R,3,6,0.16,逃げ,0
20250817,09,2R,4,4,0.1,逃げ,0
20250817,09,2R,5,2,0.13,逃げ,0
20250817,09,2R,6,5,0.14,逃げ,0
20250817,09,3R,1,1,0.18,逃げ,1
20250817,09,3R,2,3,0.23,逃げ,0
20250817,09,3R,3,2,0.22,逃げ,0
20250817,09,3R,4,4,0.23,逃げ,0
20250817,09,3R,5,6,0.28,逃げ,0
20250817,09,3R,6,5,0.21,逃げ,0
20250817,09,4R,1,2,0.16,差し,0
20250817,09,4R,2,1,0.16,差し,1
20250817,09,4R,3,5,0.16,差し,0
20250817,09,4R,4,4,0.15,差し,0
20250817,09,4R,5,3,0.17,差し,0
20250817,09,4R,6,6,0.23,差し,0
20250817,09,5R,1,1,0.19,逃げ,1
20250817,09,5R,2,3,0.22,逃げ,0
20250817,09,5R,3,4,0.2,逃げ,0
20250817,09,5R,4,5,0.3,逃げ,0
20250817,09,5R,5,6,0.26,逃げ,0
20250817,09,5R,6,2,0.19,逃げ,0
20250817,09,6R,1,2,0.06,まくり差し,0
20250817,09,6R,2,6,0.08,まくり差し,0
20250817,09,6R,3,1,0.05,まくり差し,1
20250817,09,6R,4,3,0.03,まくり差し,0
20250817,09,6R,5,5,0.1,まくり差し,0
20250817,09,6R,6,4,0.11,まくり差し,0
20250817,09,7R,1,1,0.2,抜き,1
20250817,09,7R,2,4,0.3,抜き,0
20250817,09,7R,3,2,0.17,抜き,0
20250817,09,7R,4,6,0.14,抜き,0
20250817,09,7R,5,3,0.13,抜き,0
20250817,09,7R,6,5,0.15,抜き,0
20250817,09,8R,1,1,0.04,逃げ,1
20250817,09,8R,2,4,0.16,逃げ,0
20250817,09,8R,3,2,0.11,逃げ,0
20250817,09,8R,4,3,0.12,逃げ,0
20250817,09,8R,5,5,0.14,逃げ,0
20250817,09,8R,6,6,0.24,逃げ,0
20250817,09,9R,1,3,0.09,抜き,0
20250817,09,9R,2,2,0.16,抜き,0
20250817,09,9R,3,6,0.31,抜き,0
20250817,09,9R,4,4,0.23,抜き,0
20250817,09,9R,5,5,0.3,抜き,0
20250817,09,9R,6,1,0.24,抜き,1
20250817,09,10R,1,1,0.08,逃げ,1
20250817,09,10R,2,2,0.11,逃げ,0
20250817,09,10R,3,5,0.3,逃げ,0
20250817,09,10R,4,3,0.1,逃げ,0
20250817,09,10R,5,6,0.1,逃げ,0
20250817,09,10R,6,4,0.12,逃げ,0
20250817,09,11R,1,1,0.22,逃げ,1
20250817,09,11R,2,5,0.23,逃げ,0
20250817,09,11R,3,2,0.13,逃げ,0
20250817,09,11R,4,6,0.25,逃げ,0
20250817,09,11R,5,3,0.15,逃げ,0
20250817,09,11R,6,4,0.26,逃げ,0
20250817,09,12R,1,1,0.13,抜き,1
20250817,09,12R,2,2,0.13,抜き,0
20250817,09,12R,3,4,0.14,抜き,0
20250817,09,12R,4,5,0.22,抜き,0
20250817,09,12R,5,6,0.23,抜き,0
20250817,09,12R,6,3,0.08,抜き,0
