date,pid,race,lane,rank,st,decision,win
20250815,22,1R,1,3,0.13,まくり,0
20250815,22,1R,2,5,0.14,まくり,0
20250815,22,1R,3,1,0.12,まくり,1
20250815,22,1R,4,2,0.12,まくり,0
20250815,22,1R,5,4,0.14,まくり,0
20250815,22,1R,6,6,0.12,まくり,0
20250815,22,2R,1,6,0.25,抜き,0
20250815,22,2R,2,5,0.26,抜き,0
20250815,22,2R,3,1,0.19,抜き,1
20250815,22,2R,4,4,0.26,抜き,0
20250815,22,2R,5,2,0.24,抜き,0
20250815,22,2R,6,3,0.19,抜き,0
20250815,22,3R,1,3,0.21,まくり,0
20250815,22,3R,2,2,0.25,まくり,0
20250815,22,3R,3,1,0.2,まくり,1
20250815,22,3R,4,6,0.17,まくり,0
20250815,22,3R,5,5,0.22,まくり,0
20250815,22,3R,6,4,0.18,まくり,0
20250815,22,4R,1,1,0.2,逃げ,1
20250815,22,4R,2,5,0.27,逃げ,0
20250815,22,4R,3,4,0.14,逃げ,0
20250815,22,4R,4,2,0.13,逃げ,0
20250815,22,4R,5,3,0.17,逃げ,0
20250815,22,4R,6,6,0.19,逃げ,0
20250815,22,5R,1,2,0.15,抜き,0
20250815,22,5R,2,3,0.13,抜き,0
20250815,22,5R,3,5,0.19,抜き,0
20250815,22,5R,4,6,0.23,抜き,0
20250815,22,5R,5,4,0.17,抜き,0
20250815,22,5R,6,1,0.26,抜き,1
20250815,22,6R,1,1,0.13,逃げ,1
20250815,22,6R,2,3,0.16,逃げ,0
20250815,22,6R,3,2,0.15,逃げ,0
20250815,22,6R,4,5,0.16,逃げ,0
20250815,22,6R,5,4,0.14,逃げ,0
20250815,22,6R,6,6,0.26,逃げ,0
20250815,22,7R,1,1,0.06,逃げ,1
20250815,22,7R,2,2,0.14,逃げ,0
20250815,22,7R,3,4,0.28,逃げ,0
20250815,22,7R,4,3,0.24,逃げ,0
20250815,22,7R,5,5,0.21,逃げ,0
20250815,22,7R,6,6,0.21,逃げ,0
20250815,22,8R,1,1,0.14,逃げ,1
20250815,22,8R,2,3,0.16,逃げ,0
20250815,22,8R,3,2,0.22,逃げ,0
20250815,22,8R,4,4,0.23,逃げ,0
20250815,22,8R,5,6,0.25,逃げ,0
20250815,22,8R,6,5,0.31,逃げ,0
20250815,22,9R,1,1,0.27,逃げ,1
20250815,22,9R,2,2,0.21,逃げ,0
20250815,22,9R,3,6,0.21,逃げ,0
20250815,22,9R,4,3,0.2,逃げ,0
20250815,22,9R,5,5,0.19,逃げ,0
20250815,22,9R,6,4,0.21,逃げ,0
20250815,22,10R,1,2,0.11,まくり,0
20250815,22,10R,2,1,0.09,まくり,1
20250815,22,10R,3,6,0.13,まくり,0
20250815,22,10R,4,4,0.09,まくり,0
20250815,22,10R,5,3,0.12,まくり,0
20250815,22,10R,6,5,0.1,まくり,0
