date,pid,race,lane,rank,st,decision,win
20250810,11,1R,1,6.0,0.14,まくり差し,0.0
20250810,11,1R,2,5.0,0.17,まくり差し,0.0
20250810,11,1R,3,4.0,0.19,まくり差し,0.0
20250810,11,1R,4,2.0,0.09,まくり差し,0.0
20250810,11,1R,5,1.0,0.14,まくり差し,1.0
20250810,11,1R,6,3.0,0.17,まくり差し,0.0
20250810,11,2R,1,1.0,0.07,逃げ,1.0
20250810,11,2R,2,5.0,0.12,逃げ,0.0
20250810,11,2R,3,3.0,0.11,逃げ,0.0
20250810,11,2R,4,2.0,0.09,逃げ,0.0
20250810,11,2R,5,4.0,0.17,逃げ,0.0
20250810,11,2R,6,6.0,0.07,逃げ,0.0
20250810,11,3R,1,1.0,0.17,逃げ,1.0
20250810,11,3R,2,2.0,0.18,逃げ,0.0
20250810,11,3R,3,4.0,0.2,逃げ,0.0
20250810,11,3R,4,3.0,0.18,逃げ,0.0
20250810,11,3R,5,5.0,0.24,逃げ,0.0
20250810,11,3R,6,6.0,0.16,逃げ,0.0
20250810,11,4R,1,5.0,0.3,まくり,0.0
20250810,11,4R,2,4.0,0.18,まくり,0.0
20250810,11,4R,3,2.0,0.27,まくり,0.0
20250810,11,4R,4,1.0,0.15,まくり,1.0
20250810,11,4R,5,3.0,0.27,まくり,0.0
20250810,11,4R,6,6.0,0.38,まくり,0.0
20250810,11,5R,1,1.0,0.1,逃げ,1.0
20250810,11,5R,2,4.0,0.11,逃げ,0.0
20250810,11,5R,3,2.0,0.15,逃げ,0.0
20250810,11,5R,4,3.0,0.17,逃げ,0.0
20250810,11,5R,5,5.0,0.17,逃げ,0.0
20250810,11,5R,6,6.0,0.17,逃げ,0.0
20250810,11,6R,1,4.0,0.1,まくり,0.0
20250810,11,6R,2,3.0,0.11,まくり,0.0
20250810,11,6R,3,5.0,0.17,まくり,0.0
20250810,11,6R,4,1.0,0.09,まくり,1.0
20250810,11,6R,5,2.0,0.17,まくり,0.0
20250810,11,6R,6,6.0,0.15,まくり,0.0
20250810,11,7R,1,1.0,0.26,逃げ,1.0
20250810,11,7R,2,4.0,0.29,逃げ,0.0
20250810,11,7R,3,3.0,0.3,逃げ,0.0
20250810,11,7R,4,5.0,0.36,逃げ,0.0
20250810,11,7R,5,2.0,0.33,逃げ,0.0
20250810,11,7R,6,6.0,0.37,逃げ,0.0
20250810,11,8R,1,2.0,0.24,恵まれ,0.0
20250810,11,8R,2,4.0,0.26,恵まれ,0.0
20250810,11,8R,3,5.0,0.2,恵まれ,0.0
20250810,11,8R,4,,0.01,恵まれ,
20250810,11,8R,5,1.0,0.14,恵まれ,1.0
20250810,11,8R,6,3.0,0.21,恵まれ,0.0
20250810,11,9R,1,2.0,0.15,差し,0.0
20250810,11,9R,2,1.0,0.18,差し,1.0
20250810,11,9R,3,5.0,0.11,差し,0.0
20250810,11,9R,4,3.0,0.15,差し,0.0
20250810,11,9R,5,4.0,0.18,差し,0.0
20250810,11,9R,6,6.0,0.21,差し,0.0
20250810,11,10R,1,2.0,0.14,まくり差し,0.0
20250810,11,10R,2,6.0,0.16,まくり差し,0.0
20250810,11,10R,3,1.0,0.14,まくり差し,1.0
20250810,11,10R,4,4.0,0.21,まくり差し,0.0
20250810,11,10R,5,5.0,0.21,まくり差し,0.0
20250810,11,10R,6,3.0,0.23,まくり差し,0.0
20250810,11,11R,1,3.0,0.21,まくり差し,0.0
20250810,11,11R,2,6.0,0.24,まくり差し,0.0
20250810,11,11R,3,5.0,0.14,まくり差し,0.0
20250810,11,11R,4,1.0,0.11,まくり差し,1.0
20250810,11,11R,5,4.0,0.16,まくり差し,0.0
20250810,11,11R,6,2.0,0.22,まくり差し,0.0
20250810,11,12R,1,2.0,0.14,差し,0.0
20250810,11,12R,2,4.0,0.13,差し,0.0
20250810,11,12R,3,1.0,0.14,差し,1.0
20250810,11,12R,4,6.0,0.12,差し,0.0
20250810,11,12R,5,3.0,0.14,差し,0.0
20250810,11,12R,6,5.0,0.14,差し,0.0
