date,pid,race,lane,rank,st,decision,win
20250810,21,1R,1,1,0.08,逃げ,1
20250810,21,1R,2,2,0.16,逃げ,0
20250810,21,1R,3,4,0.16,逃げ,0
20250810,21,1R,4,5,0.18,逃げ,0
20250810,21,1R,5,3,0.23,逃げ,0
20250810,21,1R,6,6,0.25,逃げ,0
20250810,21,2R,1,1,0.06,逃げ,1
20250810,21,2R,2,4,0.03,逃げ,0
20250810,21,2R,3,3,0.01,逃げ,0
20250810,21,2R,4,2,0.04,逃げ,0
20250810,21,2R,5,5,0.06,逃げ,0
20250810,21,2R,6,6,0.21,逃げ,0
20250810,21,3R,1,2,0.08,まくり,0
20250810,21,3R,2,4,0.11,まくり,0
20250810,21,3R,3,1,0.1,まくり,1
20250810,21,3R,4,5,0.2,まくり,0
20250810,21,3R,5,3,0.16,まくり,0
20250810,21,3R,6,6,0.19,まくり,0
20250810,21,4R,1,1,0.12,抜き,1
20250810,21,4R,2,4,0.13,抜き,0
20250810,21,4R,3,3,0.08,抜き,0
20250810,21,4R,4,5,0.13,抜き,0
20250810,21,4R,5,2,0.11,抜き,0
20250810,21,4R,6,6,0.21,抜き,0
20250810,21,5R,1,1,0.11,逃げ,1
20250810,21,5R,2,2,0.14,逃げ,0
20250810,21,5R,3,6,0.15,逃げ,0
20250810,21,5R,4,3,0.09,逃げ,0
20250810,21,5R,5,5,0.09,逃げ,0
20250810,21,5R,6,4,0.16,逃げ,0
20250810,21,6R,1,2,0.09,差し,0
20250810,21,6R,2,1,0.12,差し,1
20250810,21,6R,3,6,0.16,差し,0
20250810,21,6R,4,5,0.1,差し,0
20250810,21,6R,5,3,0.11,差し,0
20250810,21,6R,6,4,0.11,差し,0
20250810,21,7R,1,1,0.06,逃げ,1
20250810,21,7R,2,4,0.12,逃げ,0
20250810,21,7R,3,2,0.09,逃げ,0
20250810,21,7R,4,5,0.29,逃げ,0
20250810,21,7R,5,3,0.27,逃げ,0
20250810,21,7R,6,6,0.19,逃げ,0
20250810,21,8R,1,2,0.2,まくり差し,0
20250810,21,8R,2,6,0.37,まくり差し,0
20250810,21,8R,3,3,0.24,まくり差し,0
20250810,21,8R,4,5,0.41,まくり差し,0
20250810,21,8R,5,4,0.28,まくり差し,0
20250810,21,8R,6,1,0.29,まくり差し,1
